n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
265;DR.L2.SD2_GS.Gap_PV;Дробилка HP500: Текущий зазор щели;MS-01.ME;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;1000.0;40.0;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
266;DR.L2.MD2_GS.Gap_PV;Дробилка MP800: Текущий зазор щели;MS-03.ME;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.1;0.0;1000.0;13.1;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
267;DR.L2.SD2_GS.Gap_Corr_Perm;Дробилка HP500: Разрешение от оператора на коррекцию щели;MS-01.OP;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
268;DR.L2.MD2_GS.Gap_Corr_Perm;Дробилка MP800: Разрешение от оператора на коррекцию щели;MS-03.OP;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
269;DR.L2.SD2_GS.Underlay_Thickness;Дробилка HP500: Толщина подложки для калибровки щели;MS-01.d0;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
270;DR.L2.MD2_GS.Underlay_Thickness;Дробилка MP800: Толщина подложки для калибровки щели;MS-03.d0;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
271;DR.L2.SD2_GS.Gap_Calc;Дробилка HP500: Расхождение в подсчете зубъев при корректировке щели;MS-01.C;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;20.0;0.0;20.0;-20.0;;;;;;;;;;;;;;;;;7.0;2.0;10.0;-2.0;-10.0;;;;;V79?V269@265*0:V382?0:V271;15.0
272;DR.L2.MD2_GS.Gap_Calc;Дробилка MP800: Расхождение в подсчете зубъев при корректировке щели;MS-03.C;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;20.0;0.0;20.0;-20.0;;;;;;;;;;;;;;;;;7.0;2.0;10.0;-2.0;-10.0;;;;;V277?V270@266*0:V383?0:V272;15.0
273;DR.L2.SD2_GS.Delta_PV_SP;Дробилка HP500: Разница факта и задания щели;MS-01.D;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;20.0;0.0;20.0;-20.0;;;;;;;;;;;;;;;;;7.0;0.05;0.18;-0.05;-0.18;;;;;V263-V265;15.0
274;DR.L2.MD2_GS.Delta_PV_SP;Дробилка MP800: Разница факта и задания щели;MS-03.D;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;20.0;0.0;20.0;-20.0;;;;;;;;;;;;;;;;;7.0;0.06;0.23;-0.06;-0.23;;;;;V264-V266;15.0
275;DR.L2.MD2_GS.CMD_Start_Zazh_Manual;Дробилка MP800: Ручная команда на открытие SOL9 (быстрое перемещение);SS4.M;КМД №2 (MP800);Шкаф гидравлики;SOL9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V215|V216&V221;0.0
276;DR.L2.MD2_GS.P_FK_Max;Дробилка MP800: Максимальное давление контакта футировки;PIT-6.M;КМД №2 (MP800);Шкаф гидравлики;SOL3;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;250.0;0.0;250.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V232<1?-1000:V276<0?V276+1:V276<1?V246+14:V276;0.0
277;DR.L2.MD2_GS.FK_On;Дробилка MP800: Признак контакта футировки;PIT-6.S;КМД №2 (MP800);Шкаф гидравлики;SOL3;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V276>0)&(V246>V276)|h246&V232|H246;0.0
278;DR.L2.MD2_GS.CMD_Lmp_m_HL;Шкаф гидравлики MP800: LT4 - Упраление лампой - Низкий уровень масла в баке;LT4.С;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V222@239;0.0
279;DR.L2.MD2_GS.CMD_Lmp_FTR_Clog;Шкаф гидравлики MP800: LT6 - Упраление лампой - Забивка фильтра гидраврики;LT6.С;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V223@240;0.0
280;DR.L2.MD2_GS.CMD_Lmp_Zazh_HL;Шкаф гидравлики MP800: LT2 - Упраление лампой - Низкое давление Зажима;LT2.С;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;Q244<192|L244&V255@241;0.0
281;DR.L2.MD2_GS.CMD_Lmp_Razh_HL;Шкаф гидравлики MP800: LT3 - Упраление лампой - Низкое давление Разжима;LT3.С;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;Q245<192|L245&V255@242;0.0
282;DR.L2.MD2_GS.CMD_Lmp_m_TA;Шкаф гидравлики MP800: LT5 - Упраление лампой - Высокая температура масла;LT5.С;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;Q247<192|H247@243;0.0
283;DR.L2.SD2.ST_Started;Дробилка HP500: Дробилка была запущена (для последовательности 2.SV1-SEL);MS-01.M;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
284;DR.L2.MD2.ST_Started;Дробилка MP800: Дробилка была запущена (для последовательности 1.SOL-SEL);MS-03.M;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
285;DR.L2.MD2_GS.CMD_Start_Zazh_Auto;Автоматическая команда на запуск соленоида Зажима SOL6;PIT-1.C;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E28+E29+E30+E31=0&l244&(E20|E21);0.0
286;DR.L2.CAB.T;Температура внутри шкафа;TT100;ПЛК;Шкаф ПЛК;ПЛК;2.0;8.0;2.0;4.0;4.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;-40.0;80.0;0.0;80.0;-40.0;;;;;;;;;;;;;;;;;6183.0;0.0;0.0;0.0;0.0;;;;;;0.0
287;DR.L2.SD2_GS.P_Zazh;Дробилка HP500: Гидростанция- давление зажима;PT-08.I;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;2.0;9.0;1.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;6183.0;0.0;0.0;0.0;0.0;;;;;;0.0
288;DR.L2.SD2_GS.P_Fix;Дробилка HP500: Гидростанция- давление фиксации;PT-09.I;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;2.0;9.0;2.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;6183.0;0.0;0.0;0.0;0.0;;;;;;0.0
289;DR.L2.MD2_GS.P_Zazh;Дробилка MP800: Гидростанция- давление зажима (не используется);PT-10.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;9.0;3.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;6183.0;0.0;0.0;0.0;0.0;;;;;;0.0
290;DR.L2.MD2_GS.P_Fix;Дробилка MP800: Гидростанция- давление фиксации (не используется);PT-11.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;9.0;4.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;6183.0;0.0;0.0;0.0;0.0;;;;;;0.0
291;DR.L2.Lock_L2_From_L1;Блокировка пуска каскада №2 от каскада №1;HS-15.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;15.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
292;DR.L2.Lock_L2_From_L3;Блокировка пуска каскада №2 от каскада №3;HS-16.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;15.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
293;DR.L2.CAB.Opened;Сигнализация. Дверь шкафа 2PCC01 открыта;PCC01 .3SQ1;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;24.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
294;DR.L2.Cmd_Lock_L1_To_L2;Блокировка пуска от дроб. каскада №1 (в каскад №2);AL-21;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;19.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
295;DR.L2.Cmd_Lock_L1_To_L3;Блокировка пуска от дроб. каскада №1 (в каскад №3);AL-22;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;19.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
296;DR.L2.MD2_GS.CMD_FK;Контакт футеровки;PT-04.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;20.0;17.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
297;DR.L2.MD2.CMD_FED_Perm;Реле CR1 ON - Разрешение на запуск подающему конвейеру;M1.RFD.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;20.0;18.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
298;DR.L2.MD2.CMD_Snd;Реле CR2 ON - Предупредительная сигнализация;M1.WA.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;20.0;19.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
299;DR.L2.GR3.Mode_Autostart;Сигнал для автоматического управления грохотом 1.12M1;12M1.C;Грохот №3 (RF1836-1);Грохот;12M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;3.0;0.0;3.0;-3.0;;;;;;;;;;;;;;;;;1031.0;0.9;2.9;-0.9;-2.9;;;;;E7*(E45#0,1)*(E47<0.4);15.0
300;Tag_300;Пластинчатый питатель № 4 (ПП-4): Внешнее задание - приращение;PID.Test;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1000.0;0.0;1000.0;-1000.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
301;DR.L2.CAB.2G3_OK1;Питание внутренних цепей Сигнал от блока 2G3 DC OK1;PCC01 .2G3OK1;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;25.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
302;DR.L2.CAB.2G3_OK2;Питание внутренних цепей Сигнал от блока 2G3 DC OK2;PCC01 .2G3OK2;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
303;DR.L2.CAB.2G4_Batt_Discharging;Питание внутренних цепей Сигнал от блока 2G4 Bat dis;PCC01 .2G4Batdis;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
304;DR.L2.CAB.2G4_Batt_Fail;Питание внутренних цепей Сигнал от блока 2G4 Bat fail;PCC01 .2G4Batfail;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
305;DR.L2.CAB.2G4_OK;Питание внутренних цепей Сигнал от блока 2G4 DC OK;PCC01 .2G4OK;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;29.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
306;DR.L2.CAB.2G6_Batt_Discharging;Питание внутренних цепей Сигнал от блока 2G6 Bat dis;PCC01 .2G6Batdis;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;30.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
307;DR.L2.CAB.2G6_Batt_Fail;Питание внутренних цепей Сигнал от блока 2G6 Bat fail;PCC01 .2G6Batfail;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;31.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
308;DR.L2.CAB.2G6_OK;Питание внутренних цепей Сигнал от блока 2G6 DC OK;PCC01 .2G6OK;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;16.0;32.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
309;DR.L2.MD2.CAB.Opened;Сигнализация. Дверь шкафа 1MP800 открыта;MP800.SQ;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;24.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
310;DR.L2.MD2.CAB.3G3_OK1;Питание внутренних цепей Сигнал от блока 3G3 DC OK1;MP800.3G3OK1;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;25.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
311;DR.L2.MD2.CAB.3G4_OK;Питание внутренних цепей Сигнал от блока 3G4 DC OK;MP800.3G4OK;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;29.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
312;DR.L2.MD2.CAB.3G6_Batt_Discharging;Питание внутренних цепей Сигнал от блока 3G6 Bat dis;MP800.3G6Batdis;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;30.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
313;DR.L2.MD2.CAB.3G6_Batt_Fail;Питание внутренних цепей Сигнал от блока 3G6 Bat fail;MP800.2G6Batfail;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;31.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
314;DR.L2.MD2.CAB.3G6_OK;Питание внутренних цепей Сигнал от блока 3G6 DC OK;MP800.3G6;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;32.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
315;DR.L2.PIT4_VFD_VR.MV;ЧП пластинчатого питателя № 4 (ПП-4): выход ПИД регулятора;1M1-SC.MV.O;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
316;DR.L2.PIT4_VFD_VR.MV.To250RPM;ЧП пластинчатого питателя № 4 (ПП-4): назначение выхода ПИД регулятора по условию: органичени до 250 об/мин при работе Очистка1;1M1-SC.MV.C;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V73|V324)&(V315>250)?250@43:V315@43;0.0
317;DR.L2.CAB.PLC1A_IsPrimary;ПЛК №1 - Главный в среде резервирования;PCC01 .PLC1A;ПЛК;Шкаф ПЛК;ПЛК;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
318;DR.L2.CAB.PLC2A_IsPrimary;ПЛК №2 - Главный в среде резервирования;PCC01 .PLC2A;ПЛК;Шкаф ПЛК;ПЛК;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
319;DR.L2.MD2_MSS_T_Rtn;Дробилка MP800: датчик температуры возврата масла - для порогового регулирования;TT-11.I.C;КМД №2 (MP800);Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;-18.0;93.0;50.0;93.0;-18.0;;;;;;;;;;;;;;;;;1031.0;49.0;52.0;46.0;43.0;;;;;V36*(E20|E21);15.0
320;DR.L2.MD2_PDV.VB_CNT;Дробилка MP800: датчик вибрации - счетчик срабатываний;VT-M1.S;КМД №2 (MP800);Подшипника двигателя;M1;2.0;8.0;7.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;1031.0;2.0;2.5;0.0;0.0;;;;;V320-0,5;3.0
321;DR.L2.SD2_PDV.VB_CNT;Дробилка HP500: датчик вибрации - счетчик срабатываний;VT-14M1.S;КСД №2 (HP500);Подшипники двигателя;14M1;2.0;8.0;7.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;1031.0;2.0;2.5;0.0;0.0;;;;;V321-0.5;3.0
322;DR.L2.MD2_PDV.VB_On;Дробилка MP800: датчик вибрации - срабатывание по переднему фронту;VT-M1.C;КМД №2 (MP800);Подшипника двигателя;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;1031.0;3.0;5.0;0.0;0.0;;;;;H12+H13+H14<1?0:V322?1:V320+1@320;3.0
323;DR.L2.SD2_PDV.VB_On;Дробилка HP500: датчик вибрации - срабатывание по переднему фронту;VT-14M1.C;КСД №2 (HP500);Подшипники двигателя;14M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;H46+H47+H48<1?0:V323?1:V321+1@321;0.0
324;DR.L2.GR3_CLN1.On;Грохот EF2461: очистка 1 активна;22M1C1.i;Грохот № 4 (EF2461);Очистка 1;22M1C1;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
325;DR.L2.GR3_CLN2.On;Грохот EF2461: очистка 2 активна;22M1C2.i;Грохот № 4 (EF2461);Очистка 2;22M1C2;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
326;DR.L2.K4_VFD_VR.MV;ЧП конвейера №4 (ЛК-4)): выход ПИД регулятора;11M1-SC.MV.O;Конвейер №4;ПИД;11PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
327;DR.L2.K4_VFD_VR.MV.To250RPM;ЧП конвейера №4 (ЛК-4): назначение выхода ПИД регулятора по условию: органичени до 500 об/мин при работе Очистка1;11M1-SC.MV.C;Конвейер №4;ПИД;11PID;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V73|V324)&(V326>500)?500@44:V326@44;0.0
328;DR.L2.MD2_NG.Perm;Разрешение на запуск двигателя гидравлического насоса дробилки MP800;26M1.RON.I;КМД №2 (MP800);Гидравлический насос;26M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E20|E21;0.0
